"cond_numeric"	"pair"	"rank_r"	"z_transformed_rank_r"	"adjusted_mutual_info"	"adjusted_rand_index"	"participant_a"	"participant_b"
-1	"117-35"	-4.57875457875458e-05	-4.57875458195436e-05	-0.0198713349039193	-0.0212765957446809	117	35
-1	"117-42"	-0.0857600732600732	-0.085971255079606	0.326446940152481	0.256830601092896	117	42
-1	"117-61"	0.231364468864469	0.235630626177648	0.465904257225704	0.272727272727273	117	61
-1	"117-73"	0.120970695970696	0.121566023355988	0.0911570431158576	0.0518518518518519	117	73
-1	"117-36"	0.0498626373626374	0.0499040233211497	-1.37499955716239e-05	-0.00740740740740741	117	36
-1	"117-81"	-0.14459706959707	-0.145617664108687	0.0149631403348001	0	117	81
-1	"117-111"	0.074496336996337	0.0746346085877985	0.38528711602621	0.245614035087719	117	111
-1	"117-63"	0.0238095238095238	0.0238140244946273	0.465904257225704	0.272727272727273	117	63
-1	"117-80"	0.116849816849817	0.117386034403542	0.38528711602621	0.245614035087719	117	80
-1	"117-112"	-0.0492216117216117	-0.0492614204391853	0.465904257225704	0.272727272727273	117	112
-1	"117-19"	-0.409065934065934	-0.434488929060769	0.230669581215302	0.175757575757576	117	19
-1	"117-108"	-0.00856227106227106	-0.0085624803119339	0.397638662144635	0.261904761904762	117	108
-1	"117-74"	-0.180448717948718	-0.182446470576939	-0.0100416086378726	-0.0181818181818182	117	74
-1	"117-125"	0.0855311355311355	0.0857406256436144	0.24370031537452	0.145833333333333	117	125
-1	"117-122"	0.201098901098901	0.20387750532151	0.324838139418723	0.204678362573099	117	122
-1	"117-55"	0.11978021978022	0.120358043077183	0.0986725545792245	0.05	117	55
-1	"117-56"	-0.171245421245421	-0.172949428939458	-0.0566293572461509	-0.0357142857142857	117	56
-1	"117-107"	0.0355769230769231	0.0355919445972265	0.237718004814961	0.12568306010929	117	107
-1	"117-102"	-0.120879120879121	-0.121473089305195	-0.0953828073277961	-0.0740740740740741	117	102
-1	"117-50"	0.214423076923077	0.217803013745244	0.318045631839561	0.224242424242424	117	50
-1	"123-51"	0.0240842490842491	0.0240889074036161	0.0152374712415521	0.0050251256281407	123	51
-1	"123-103"	0.032967032967033	0.0329789838958987	0.211989025053918	0.116666666666667	123	103
-1	"123-99"	-0.079029304029304	-0.0791944526344301	0.00992375443301859	0.0386266094420601	123	99
-1	"123-6"	0.0273809523809524	0.0273877981117125	0.228253779676019	0.182282793867121	123	6
-1	"123-11"	-0.0529761904761905	-0.0530258329109992	0.0901933947961589	0.0554561717352415	123	11
-1	"123-46"	0.0914835164835165	0.0917400214164031	0.224057362891159	0.189189189189189	123	46
-1	"123-114"	-0.183882783882784	-0.185998409296906	-0.018134654155833	0.0166666666666667	123	114
-1	"123-7"	0.180952380952381	0.182967134675765	0.231097079560713	0.185929648241206	123	7
-1	"123-59"	-0.242261904761905	-0.247175654259897	0.0995360422976788	0.0785340314136126	123	59
-1	"123-9"	-0.0413003663003663	-0.0413238726526839	-0.0783947273756125	-0.05	123	9
-1	"123-121"	-0.0248168498168498	-0.0248219464013217	0.279727777880796	0.228215767634855	123	121
-1	"123-77"	0.0469322344322344	0.0469667382315399	0.00364857154550946	-0.00657894736842105	123	77
-1	"123-97"	0.020970695970696	0.0209737708770358	-0.0181346541558331	-0.05	123	97
-1	"123-25"	-0.0259157509157509	-0.0259215551535292	0.0615450488211388	0.0723684210526316	123	25
-1	"123-88"	0.233195970695971	0.237566581396194	0.134106758898893	0.108695652173913	123	88
-1	"123-43"	-0.0222069597069597	-0.0222106112345665	0.0856280982864025	0.0457256461232604	123	43
-1	"123-44"	0.0207417582417582	0.0207447335199204	0.105293528899919	0.0729613733905579	123	44
-1	"123-69"	0.151648351648352	0.152827157428106	0.170282711108155	0.141052631578947	123	69
-1	"123-8"	0.0554487179487179	0.0555056498193348	-0.00544267530034317	-0.0172185430463576	123	8
-1	"123-35"	0.181684981684982	0.183724639528004	0.232406391371196	0.165644171779141	123	35
-1	"123-42"	0.129899267399267	0.130637387146863	0.0796664162865179	0.0596252129471891	123	42
