cond_numeric	Condition	participant_a	participant_b	z_transformed_rank_r	pp_a_n_clusters	pp_b_n_clusters	cat_diff_log_ratio_a	cat_diff_log_ratio_b	mean_alignment_within	mean_alignment_between
0	No Labels	CEL_182	CEL_216	0.119060992	4	7	0.321585343	0.973289473	-0.20007228	0.257526168
0	No Labels	CEL_182	CEL_221	0.129705493	4	5	0.321585343	0.08372716	0.136334	0.125608066
0	No Labels	CEL_182	CEL_223	0.124599881	4	5	0.321585343	0.394118085	0.418582892	-0.109503485
0	No Labels	CEL_182	CEL_229	0.140017482	4	4	0.321585343	0.132349623	0.058661202	0.224364557
0	No Labels	CEL_182	CEL_230	-0.002225477	4	4	0.321585343	1.039431571	-0.163991485	-0.050887421
0	No Labels	CEL_182	CEL_232	-0.009638768	4	3	0.321585343	1.356612813	-0.043466603	-0.340459706
0	No Labels	CEL_182	CEL_233	0.031181603	4	3	0.321585343	0.16773509	0.212096864	-0.259762838
0	No Labels	CEL_182	CEL_234	-0.100968376	4	5	0.321585343	0.195700289	-0.099155584	-0.232408847
0	No Labels	CEL_182	CEL_235	0.183730883	4	4	0.321585343	0.049389647	0.262194232	0.123481185
0	No Labels	CEL_182	CEL_237	-0.019876166	4	2	0.321585343	0.076787631	0.245279054	-0.312829524
0	No Labels	CEL_182	CEL_238	0.018565282	4	3	0.321585343	0.729209286	-0.261721888	0.220973472
0	No Labels	CEL_182	CEL_239	0.037482306	4	4	0.321585343	0.135411676	0.09545681	-0.092383973
0	No Labels	CEL_182	CEL_240	-0.009238956	4	2	0.321585343	0.898722393	0.053318716	-0.38088019
0	No Labels	CEL_182	CEL_241	0.127130971	4	4	0.321585343	0.477975759	-0.057546152	0.309977629
0	No Labels	CEL_182	CEL_243	0.058685411	4	3	0.321585343	0.059969662	0.14054608	-0.136761126
0	No Labels	CEL_182	CEL_244	0.075743323	4	2	0.321585343	0.136471544	0.14208397	-0.036253825
0	No Labels	CEL_182	CEL_245	0.178258362	4	9	0.321585343	0.259072957	0.210992818	0.061927972
0	No Labels	CEL_182	CEL_246	0.11283131	4	2	0.321585343	0.311573041	0.455155696	-0.319954447
0	No Labels	CEL_182	CEL_247	0.076536024	4	6	0.321585343	0.104945348	0.09994456	0.044181538
0	No Labels	CEL_182	CEL_248	0.119954235	4	6	0.321585343	0.593723464	0.203736869	-0.162552312
0	No Labels	CEL_182	CEL_249	-0.141317443	4	5	0.321585343	0.347512656	-0.094725841	-0.36991639
0	No Labels	CEL_182	CEL_250	0.176126835	4	7	0.321585343	0.647032935	0.228656439	0.126096145
0	No Labels	CEL_182	CEL_252	0.080615781	4	6	0.321585343	0.123341547	0.074511975	0.061945857
0	No Labels	CEL_182	CEL_253	0.049750267	4	2	0.321585343	1.206923532	0.063032237	-0.135740298
0	No Labels	CEL_185	CEL_188	0.032987972	7	2	0.138131822	0.026725076	0.117073579	-0.039979402
0	No Labels	CEL_185	CEL_191	0.042230951	7	2	0.138131822	1.447552196	-0.112294145	-0.304666815
0	No Labels	CEL_185	CEL_196	0.119828473	7	3	0.138131822	0.114551626	0.056404377	0.155843452
0	No Labels	CEL_185	CEL_204	0.127633336	7	2	0.138131822	1.285185059	-0.016752606	-0.008845115
0	No Labels	CEL_185	CEL_210	0.11586606	7	3	0.138131822	0.351067344	0.037924085	0.153477042
0	No Labels	CEL_185	CEL_216	-0.022709952	7	7	0.138131822	0.973289473	-0.192187041	-0.133900257
0	No Labels	CEL_185	CEL_221	0.019614372	7	5	0.138131822	0.08372716	0.006478257	-0.02407906
0	No Labels	CEL_185	CEL_223	0.254199441	7	5	0.138131822	0.394118085	0.355285292	0.064933592
0	No Labels	CEL_185	CEL_229	0.045852592	7	4	0.138131822	0.132349623	0.029122936	0.047933467
0	No Labels	CEL_185	CEL_230	0.077419901	7	4	0.138131822	1.039431571	-0.158527595	0.135207369
0	No Labels	CEL_185	CEL_232	0.112602875	7	3	0.138131822	1.356612813	-0.220166716	0.172652408
0	No Labels	CEL_185	CEL_233	0.071663409	7	3	0.138131822	0.16773509	0.052210207	0.04930484
0	No Labels	CEL_185	CEL_234	0.057142035	7	5	0.138131822	0.195700289	-0.022220574	0.145476083
0	No Labels	CEL_185	CEL_235	0.104079354	7	4	0.138131822	0.049389647	0.306279908	-0.18584895
0	No Labels	CEL_185	CEL_237	0.491250913	7	2	0.138131822	0.076787631	0.595056654	0.314267526
0	No Labels	CEL_185	CEL_238	-0.071794582	7	3	0.138131822	0.729209286	-0.295583085	0.01346616
0	No Labels	CEL_185	CEL_239	0.079111562	7	4	0.138131822	0.135411676	0.030902536	0.090652551
0	No Labels	CEL_185	CEL_240	0.13728173	7	2	0.138131822	0.898722393	-0.149349984	0.196040752
0	No Labels	CEL_185	CEL_241	0.010671936	7	4	0.138131822	0.477975759	-0.12593631	-0.122261732
0	No Labels	CEL_185	CEL_243	0.216056404	7	3	0.138131822	0.059969662	0.163173059	0.248776677
0	No Labels	CEL_185	CEL_244	0.183797664	7	2	0.138131822	0.136471544	0.178886775	0.080569928
0	No Labels	CEL_185	CEL_245	0.098314594	7	9	0.138131822	0.259072957	0.10837063	0.019990721
0	No Labels	CEL_185	CEL_246	0.030839903	7	2	0.138131822	0.311573041	0.145959226	-0.192601759
0	No Labels	CEL_185	CEL_247	0.100122841	7	6	0.138131822	0.104945348	0.072175113	0.088317721
0	No Labels	CEL_185	CEL_248	0.11618618	7	6	0.138131822	0.593723464	-0.039020653	0.227070123
0	No Labels	CEL_185	CEL_249	0.083063484	7	5	0.138131822	0.347512656	0.002296584	0.12568617
0	No Labels	CEL_185	CEL_250	0.236938202	7	7	0.138131822	0.647032935	0.427918962	-0.079809221
0	No Labels	CEL_185	CEL_252	0.044862048	7	6	0.138131822	0.123341547	0.030556488	0.094877122
0	No Labels	CEL_185	CEL_253	0.173373438	7	2	0.138131822	1.206923532	-0.032575343	0.166749023
0	No Labels	CEL_188	CEL_191	0.071415517	2	2	0.026725076	1.447552196	-0.034124587	0.237344545
0	No Labels	CEL_188	CEL_196	0.217178765	2	3	0.026725076	0.114551626	0.143346493	0.309580931
0	No Labels	CEL_188	CEL_204	0.040762317	2	2	0.026725076	1.285185059	0.189025334	-0.04810803
0	No Labels	CEL_188	CEL_210	0.006954677	2	3	0.026725076	0.351067344	0.023941784	-0.001794187
0	No Labels	CEL_188	CEL_216	-0.005895721	2	7	0.026725076	0.973289473	-0.032992296	-0.047097782
0	No Labels	CEL_188	CEL_221	0.180988269	2	5	0.026725076	0.08372716	0.093734039	0.248139582
0	No Labels	CEL_188	CEL_223	0.142505471	2	5	0.026725076	0.394118085	-0.023332312	0.312232976
0	No Labels	CEL_188	CEL_229	-0.107513529	2	4	0.026725076	0.132349623	-0.077613913	-0.163278352
0	No Labels	CEL_188	CEL_230	-0.078733125	2	4	0.026725076	1.039431571	-0.192191527	-0.074014468
0	No Labels	CEL_188	CEL_232	-0.022316049	2	3	0.026725076	1.356612813	0.003218529	-0.125180622
0	No Labels	CEL_188	CEL_233	0.055528188	2	3	0.026725076	0.16773509	0.149030173	-0.033351795
0	No Labels	CEL_188	CEL_234	-0.046646051	2	5	0.026725076	0.195700289	-0.164502469	0.06042766
0	No Labels	CEL_188	CEL_235	0.75636705	2	4	0.026725076	0.049389647	0.69354985	0.845472773
0	No Labels	CEL_188	CEL_237	0.033022126	2	2	0.026725076	0.076787631	0.145161156	-0.072988842
0	No Labels	CEL_188	CEL_238	0.047036687	2	3	0.026725076	0.729209286	-0.063141986	0.100947873
0	No Labels	CEL_188	CEL_239	0.225329377	2	4	0.026725076	0.135411676	0.154740888	0.302315547
0	No Labels	CEL_188	CEL_240	0.128056747	2	2	0.026725076	0.898722393	0.142548409	0.235365801
0	No Labels	CEL_188	CEL_241	-0.000711	2	4	0.026725076	0.477975759	-0.021240471	0.027940145
0	No Labels	CEL_188	CEL_243	0.041367816	2	3	0.026725076	0.059969662	0.011294102	0.089092126
0	No Labels	CEL_188	CEL_244	0.001875987	2	2	0.026725076	0.136471544	0.120818896	-0.092401572
0	No Labels	CEL_188	CEL_245	0.210784165	2	9	0.026725076	0.259072957	0.464410501	-0.158580755
0	No Labels	CEL_188	CEL_246	0.050050762	2	2	0.026725076	0.311573041	0.155390077	-0.030486581
0	No Labels	CEL_188	CEL_247	0.159862257	2	6	0.026725076	0.104945348	-0.013105303	0.308505412
0	No Labels	CEL_188	CEL_248	0.196819446	2	6	0.026725076	0.593723464	0.277585988	0.11049888
0	No Labels	CEL_188	CEL_249	-0.023327831	2	5	0.026725076	0.347512656	-0.022994639	0.017925766
0	No Labels	CEL_188	CEL_250	-0.015750119	2	7	0.026725076	0.647032935	0.047952298	-0.042486046
0	No Labels	CEL_188	CEL_252	0.121813086	2	6	0.026725076	0.123341547	0.200445068	0.053402201
0	No Labels	CEL_188	CEL_253	0.045150495	2	2	0.026725076	1.206923532	0.135390401	-0.011173616
0	No Labels	CEL_191	CEL_196	0.113659225	2	3	1.447552196	0.114551626	-0.163114575	0.151463196
0	No Labels	CEL_191	CEL_204	0.8920929	2	2	1.447552196	1.285185059	0.136755999	-0.357155733
0	No Labels	CEL_191	CEL_210	0.219984972	2	3	1.447552196	0.351067344	0.169993465	-0.194931305
0	No Labels	CEL_191	CEL_216	0.62099461	2	7	1.447552196	0.973289473	-0.080282672	0.061746705
0	No Labels	CEL_191	CEL_221	0.166144403	2	5	1.447552196	0.08372716	0.081614651	0.140038204
0	No Labels	CEL_191	CEL_223	0.200750486	2	5	1.447552196	0.394118085	0.015089428	0.085512355
0	No Labels	CEL_191	CEL_229	0.11515685	2	4	1.447552196	0.132349623	0.040957983	-0.049737944
0	No Labels	CEL_191	CEL_230	0.587268197	2	4	1.447552196	1.039431571	0.01902522	-0.199334512
0	No Labels	CEL_191	CEL_232	0.774171398	2	3	1.447552196	1.356612813	-0.171044135	-0.309961465
0	No Labels	CEL_191	CEL_233	0.089590583	2	3	1.447552196	0.16773509	0.039028736	-0.13498738
0	No Labels	CEL_191	CEL_234	0.085427312	2	5	1.447552196	0.195700289	-0.18525887	-0.129028126
0	No Labels	CEL_191	CEL_235	0.114830653	2	4	1.447552196	0.049389647	-0.027524749	0.307786265
0	No Labels	CEL_191	CEL_237	0.019206567	2	2	1.447552196	0.076787631	-0.075551912	-0.140038204
0	No Labels	CEL_191	CEL_238	0.277845614	2	3	1.447552196	0.729209286	-0.19898227	-0.063836949
0	No Labels	CEL_191	CEL_239	0.123263064	2	4	1.447552196	0.135411676	-0.079029826	0.121981567
0	No Labels	CEL_191	CEL_240	0.767692111	2	2	1.447552196	0.898722393	-0.216594685	-0.08797907
0	No Labels	CEL_191	CEL_241	0.511804877	2	4	1.447552196	0.477975759	-0.019502822	0.068935873
0	No Labels	CEL_191	CEL_243	0.040452096	2	3	1.447552196	0.059969662	-0.034495299	0.028846883
0	No Labels	CEL_191	CEL_244	0.0903191	2	2	1.447552196	0.136471544	-0.011911597	-0.12239573
0	No Labels	CEL_191	CEL_245	0.324281187	2	9	1.447552196	0.259072957	0.076314212	-0.025712313
0	No Labels	CEL_191	CEL_246	0.312957421	2	2	1.447552196	0.311573041	0.0452958	0.279302306
0	No Labels	CEL_191	CEL_247	0.057479885	2	6	1.447552196	0.104945348	-0.12847939	-0.04176444
0	No Labels	CEL_191	CEL_248	0.307803259	2	6	1.447552196	0.593723464	-0.056511727	-0.026204616
0	No Labels	CEL_191	CEL_249	0.169393911	2	5	1.447552196	0.347512656	-0.065575167	-0.151573244
0	No Labels	CEL_191	CEL_250	0.568320773	2	7	1.447552196	0.647032935	-0.053530927	-0.228340578
0	No Labels	CEL_191	CEL_252	0.10508579	2	6	1.447552196	0.123341547	0.004963617	0.235498196
0	No Labels	CEL_191	CEL_253	0.951083862	2	2	1.447552196	1.206923532	-0.254542657	0.136698745
0	No Labels	CEL_196	CEL_204	0.025551143	3	2	0.114551626	1.285185059	-0.032731908	-0.288536141
0	No Labels	CEL_196	CEL_210	0.039098478	3	3	0.114551626	0.351067344	-0.070429718	0.034150786
0	No Labels	CEL_196	CEL_216	0.067815696	3	7	0.114551626	0.973289473	0.276113656	-0.232066297
0	No Labels	CEL_196	CEL_221	-0.126866328	3	5	0.114551626	0.08372716	-0.126087366	-0.165645479
0	No Labels	CEL_196	CEL_223	0.226668523	3	5	0.114551626	0.394118085	0.209456362	0.125851144
0	No Labels	CEL_196	CEL_229	0.053495322	3	4	0.114551626	0.132349623	0.263082939	-0.265536554
0	No Labels	CEL_196	CEL_230	0.120123103	3	4	0.114551626	1.039431571	0.175573837	-0.165836655
0	No Labels	CEL_196	CEL_232	0.215461298	3	3	0.114551626	1.356612813	0.228283586	0.182249926
0	No Labels	CEL_196	CEL_233	0.028059216	3	3	0.114551626	0.16773509	-0.113945394	0.116558955
0	No Labels	CEL_196	CEL_234	0.204521594	3	5	0.114551626	0.195700289	0.259527361	0.03489575
0	No Labels	CEL_196	CEL_235	0.155621724	3	4	0.114551626	0.049389647	0.138392285	0.179026673
0	No Labels	CEL_196	CEL_237	-0.010606338	3	2	0.114551626	0.076787631	-0.030070508	-0.00345637
0	No Labels	CEL_196	CEL_238	0.064851523	3	3	0.114551626	0.729209286	0.231174859	-0.193854072
0	No Labels	CEL_196	CEL_239	0.176464238	3	4	0.114551626	0.135411676	0.135322771	0.186911685
0	No Labels	CEL_196	CEL_240	0.239968655	3	2	0.114551626	0.898722393	0.189009073	0.214223712
0	No Labels	CEL_196	CEL_241	0.183784258	3	4	0.114551626	0.477975759	0.116831585	0.051789583
0	No Labels	CEL_196	CEL_243	0.144295865	3	3	0.114551626	0.059969662	0.155963494	0.194838433
0	No Labels	CEL_196	CEL_244	-0.042465927	3	2	0.114551626	0.136471544	-0.092057647	-0.020813148
0	No Labels	CEL_196	CEL_245	0.057531845	3	9	0.114551626	0.259072957	0.143910062	-0.177423165
0	No Labels	CEL_196	CEL_246	-0.023137044	3	2	0.114551626	0.311573041	-0.029312542	-0.026276752
0	No Labels	CEL_196	CEL_247	0.124922681	3	6	0.114551626	0.104945348	0.144060121	0.098729681
0	No Labels	CEL_196	CEL_248	0.171931044	3	6	0.114551626	0.593723464	0.189674427	0.06425891
0	No Labels	CEL_196	CEL_249	0.285115132	3	5	0.114551626	0.347512656	0.146876442	0.372447526
0	No Labels	CEL_196	CEL_250	-0.020959519	3	7	0.114551626	0.647032935	0.07194373	-0.272679348
0	No Labels	CEL_196	CEL_252	0.158241328	3	6	0.114551626	0.123341547	0.143270279	0.163204409
0	No Labels	CEL_196	CEL_253	0.059501552	3	2	0.114551626	1.206923532	0.03105934	-0.207676111
0	No Labels	CEL_204	CEL_210	0.236072633	2	3	1.285185059	0.351067344	0.127876933	-0.114497127
0	No Labels	CEL_204	CEL_216	0.650071544	2	7	1.285185059	0.973289473	-0.12736977	0.248656244
0	No Labels	CEL_204	CEL_221	0.186230341	2	5	1.285185059	0.08372716	0.160604534	0.135292923
0	No Labels	CEL_204	CEL_223	0.169145485	2	5	1.285185059	0.394118085	0.008766739	-0.032246396
0	No Labels	CEL_204	CEL_229	0.170686778	2	4	1.285185059	0.132349623	-0.025267754	0.238987797
0	No Labels	CEL_204	CEL_230	0.614837336	2	4	1.285185059	1.039431571	-0.102185694	0.02053694
0	No Labels	CEL_204	CEL_232	0.848175947	2	3	1.285185059	1.356612813	0.009771065	-0.165675807
0	No Labels	CEL_204	CEL_233	0.117075529	2	3	1.285185059	0.16773509	-0.028711019	0.028162258
0	No Labels	CEL_204	CEL_234	0.108244546	2	5	1.285185059	0.195700289	-0.238223213	0.03485359
0	No Labels	CEL_204	CEL_235	0.054478725	2	4	1.285185059	0.049389647	0.170400132	-0.11314766
0	No Labels	CEL_204	CEL_237	0.010778672	2	2	1.285185059	0.076787631	0.014266103	-0.262963937
0	No Labels	CEL_204	CEL_238	0.485294279	2	3	1.285185059	0.729209286	-0.065336239	0.5080428
0	No Labels	CEL_204	CEL_239	0.073686066	2	4	1.285185059	0.135411676	0.003745336	-0.135134038
0	No Labels	CEL_204	CEL_240	0.798775254	2	2	1.285185059	0.898722393	-0.030548374	-0.15905974
0	No Labels	CEL_204	CEL_241	0.475576502	2	4	1.285185059	0.477975759	0.010314396	-0.030012008
0	No Labels	CEL_204	CEL_243	0.006952047	2	3	1.285185059	0.059969662	0.033077869	-0.24924883
0	No Labels	CEL_204	CEL_244	0.148805409	2	2	1.285185059	0.136471544	0.057486441	0.066331737
0	No Labels	CEL_204	CEL_245	0.294841783	2	9	1.285185059	0.259072957	-0.025259725	0.116485965
0	No Labels	CEL_204	CEL_246	0.191240487	2	2	1.285185059	0.311573041	0.036868983	-0.140858251
0	No Labels	CEL_204	CEL_247	0.082001288	2	6	1.285185059	0.104945348	-0.100821776	0.016107003
0	No Labels	CEL_204	CEL_248	0.272371875	2	6	1.285185059	0.593723464	0.070528988	-0.269902762
0	No Labels	CEL_204	CEL_249	0.147109211	2	5	1.285185059	0.347512656	-0.238273422	-0.108312369
0	No Labels	CEL_204	CEL_250	0.799544258	2	7	1.285185059	0.647032935	0.139809917	0.380870763
0	No Labels	CEL_204	CEL_252	0.065006758	2	6	1.285185059	0.123341547	0.181469758	-0.162680197
0	No Labels	CEL_204	CEL_253	0.992110314	2	2	1.285185059	1.206923532	-0.004807235	0.077104129
0	No Labels	CEL_210	CEL_216	0.161672165	3	7	0.351067344	0.973289473	-0.01476046	-0.232401071
0	No Labels	CEL_210	CEL_221	0.044232703	3	5	0.351067344	0.08372716	0.210358423	-0.19759977
0	No Labels	CEL_210	CEL_223	-0.073765226	3	5	0.351067344	0.394118085	-0.200521322	0.003084318
0	No Labels	CEL_210	CEL_229	0.141514616	3	4	0.351067344	0.132349623	0.067493335	0.131945531
0	No Labels	CEL_210	CEL_230	0.165078189	3	4	0.351067344	1.039431571	0.00335022	-0.074388334
0	No Labels	CEL_210	CEL_232	0.127339938	3	3	0.351067344	1.356612813	-0.208105978	-0.213469543
0	No Labels	CEL_210	CEL_233	0.054550671	3	3	0.351067344	0.16773509	0.046137166	-0.039444386
0	No Labels	CEL_210	CEL_234	0.005107932	3	5	0.351067344	0.195700289	-0.041486034	-0.041451868
0	No Labels	CEL_210	CEL_235	0.006371162	3	4	0.351067344	0.049389647	0.006198375	-0.033616017
0	No Labels	CEL_210	CEL_237	-0.00142153	3	2	0.351067344	0.076787631	-0.063045904	0.018904142
0	No Labels	CEL_210	CEL_238	0.088168569	3	3	0.351067344	0.729209286	-0.007811919	-0.04452986
0	No Labels	CEL_210	CEL_239	-0.066937922	3	4	0.351067344	0.135411676	-0.141740924	-0.067549298
0	No Labels	CEL_210	CEL_240	0.211116589	3	2	0.351067344	0.898722393	-0.059493311	0.077092056
0	No Labels	CEL_210	CEL_241	0.114474345	3	4	0.351067344	0.477975759	0.023949921	-0.088523341
0	No Labels	CEL_210	CEL_243	0.074166315	3	3	0.351067344	0.059969662	0.119735918	-0.01626306
0	No Labels	CEL_210	CEL_244	0.061919532	3	2	0.351067344	0.136471544	0.075941642	-0.083832199
0	No Labels	CEL_210	CEL_245	0.272944527	3	9	0.351067344	0.259072957	0.253552251	0.081766139
0	No Labels	CEL_210	CEL_246	0.103048373	3	2	0.351067344	0.311573041	0.169519091	-0.083469638
0	No Labels	CEL_210	CEL_247	-0.028060917	3	6	0.351067344	0.104945348	-0.067675256	-0.059897512
0	No Labels	CEL_210	CEL_248	0.34861526	3	6	0.351067344	0.593723464	0.287551138	0.216346717
0	No Labels	CEL_210	CEL_249	0.055715924	3	5	0.351067344	0.347512656	-0.034330475	0.005820648
0	No Labels	CEL_210	CEL_250	0.263770893	3	7	0.351067344	0.647032935	0.226826875	0.129437311
0	No Labels	CEL_210	CEL_252	0.079923227	3	6	0.351067344	0.123341547	0.178732316	-0.128344868
0	No Labels	CEL_210	CEL_253	0.291056221	3	2	0.351067344	1.206923532	0.095253895	0.1320188
0	No Labels	CEL_216	CEL_221	0.072835822	7	5	0.973289473	0.08372716	-0.226581471	0.222477919
0	No Labels	CEL_216	CEL_223	0.10853687	7	5	0.973289473	0.394118085	-0.030689073	-0.002220232
0	No Labels	CEL_216	CEL_229	0.298192725	7	4	0.973289473	0.132349623	0.341719587	0.10051143
0	No Labels	CEL_216	CEL_230	0.673853447	7	4	0.973289473	1.039431571	0.405418291	0.211010401
0	No Labels	CEL_216	CEL_232	0.735621077	7	3	0.973289473	1.356612813	0.526108359	0.155960257
0	No Labels	CEL_216	CEL_233	0.122679973	7	3	0.973289473	0.16773509	0.014027689	0.082744831
0	No Labels	CEL_216	CEL_234	0.199482349	7	5	0.973289473	0.195700289	0.299766616	-0.132006989
0	No Labels	CEL_216	CEL_235	-0.021546787	7	4	0.973289473	0.049389647	-0.15752734	0.017637645
0	No Labels	CEL_216	CEL_237	-0.098899528	7	2	0.973289473	0.076787631	-0.213841238	-0.053937796
0	No Labels	CEL_216	CEL_238	0.375109171	7	3	0.973289473	0.729209286	0.632790254	-0.114910908
0	No Labels	CEL_216	CEL_239	0.010364008	7	4	0.973289473	0.135411676	-0.031537756	-0.229516216
0	No Labels	CEL_216	CEL_240	0.523227692	7	2	0.973289473	0.898722393	0.167923565	-0.335537124
0	No Labels	CEL_216	CEL_241	0.333021805	7	4	0.973289473	0.477975759	0.105999344	-0.06546409
0	No Labels	CEL_216	CEL_243	-0.014240794	7	3	0.973289473	0.059969662	0.090340622	-0.118207633
0	No Labels	CEL_216	CEL_244	-0.037434902	7	2	0.973289473	0.136471544	-0.247541066	-0.042029056
0	No Labels	CEL_216	CEL_245	0.229191844	7	9	0.973289473	0.259072957	-0.002782335	-0.156932228
0	No Labels	CEL_216	CEL_246	0.038571988	7	2	0.973289473	0.311573041	-0.319794998	-0.004092444
0	No Labels	CEL_216	CEL_247	0.068964723	7	6	0.973289473	0.104945348	0.040200434	-0.026552973
0	No Labels	CEL_216	CEL_248	0.375928263	7	6	0.973289473	0.593723464	0.224444036	-0.097433156
0	No Labels	CEL_216	CEL_249	0.141600729	7	5	0.973289473	0.347512656	0.116375086	-0.251867576
0	No Labels	CEL_216	CEL_250	0.505519081	7	7	0.973289473	0.647032935	0.04665802	0.08388407
0	No Labels	CEL_216	CEL_252	0.153860583	7	6	0.973289473	0.123341547	0.11403115	-0.011923793
0	No Labels	CEL_216	CEL_253	0.621430259	7	2	0.973289473	1.206923532	-0.081186121	0.138735505
0	No Labels	CEL_221	CEL_223	-0.007426206	5	5	0.08372716	0.394118085	-0.070867876	0.026853137
0	No Labels	CEL_221	CEL_229	-0.005435107	5	4	0.08372716	0.132349623	-0.055083012	0.068320925
0	No Labels	CEL_221	CEL_230	0.090904661	5	4	0.08372716	1.039431571	-0.081233487	0.22044871
0	No Labels	CEL_221	CEL_232	0.058842153	5	3	0.08372716	1.356612813	-0.10637964	-0.038663118
0	No Labels	CEL_221	CEL_233	-0.089705222	5	3	0.08372716	0.16773509	-0.0810512	-0.168069478
0	No Labels	CEL_221	CEL_234	-0.008131334	5	5	0.08372716	0.195700289	-0.051855722	0.086673031
0	No Labels	CEL_221	CEL_235	0.243770539	5	4	0.08372716	0.049389647	0.135515024	0.339031698
0	No Labels	CEL_221	CEL_237	0.102601034	5	2	0.08372716	0.076787631	0.000551508	0.171614141
0	No Labels	CEL_221	CEL_238	0.193970204	5	3	0.08372716	0.729209286	-0.128673467	0.532965625
0	No Labels	CEL_221	CEL_239	0.078930229	5	4	0.08372716	0.135411676	0.022731	0.126527491
0	No Labels	CEL_221	CEL_240	0.112461178	5	2	0.08372716	0.898722393	0.053886124	-0.040778664
0	No Labels	CEL_221	CEL_241	0.071171026	5	4	0.08372716	0.477975759	0.030605923	-2.40E-05
0	No Labels	CEL_221	CEL_243	0.046501316	5	3	0.08372716	0.059969662	0.01011682	0.117720515
0	No Labels	CEL_221	CEL_244	0.048807279	5	2	0.08372716	0.136471544	0.066485131	-0.022758204
0	No Labels	CEL_221	CEL_245	0.103874339	5	9	0.08372716	0.259072957	0.157718771	-0.057266411
0	No Labels	CEL_221	CEL_246	0.144196473	5	2	0.08372716	0.311573041	0.165253098	0.02935136
0	No Labels	CEL_221	CEL_247	0.067561834	5	6	0.08372716	0.104945348	-0.038583567	0.149596904
0	No Labels	CEL_221	CEL_248	0.219316085	5	6	0.08372716	0.593723464	0.303214469	-0.058946065
0	No Labels	CEL_221	CEL_249	-0.043217761	5	5	0.08372716	0.347512656	0.072158564	-0.216522728
0	No Labels	CEL_221	CEL_250	0.121099277	5	7	0.08372716	0.647032935	-0.000469194	0.092679971
0	No Labels	CEL_221	CEL_252	0.195316853	5	6	0.08372716	0.123341547	0.188470204	0.191929441
0	No Labels	CEL_221	CEL_253	0.117886223	5	2	0.08372716	1.206923532	-0.016497428	0.017151397
0	No Labels	CEL_223	CEL_229	0.062652762	5	4	0.394118085	0.132349623	0.189698422	-0.066862135
0	No Labels	CEL_223	CEL_230	0.116089485	5	4	0.394118085	1.039431571	-0.000831379	-0.077587054
0	No Labels	CEL_223	CEL_232	0.19918306	5	3	0.394118085	1.356612813	-0.002230732	0.060933387
0	No Labels	CEL_223	CEL_233	-0.066444102	5	3	0.394118085	0.16773509	0.018893469	-0.22092733
0	No Labels	CEL_223	CEL_234	0.124972327	5	5	0.394118085	0.195700289	0.015756465	0.029087108
0	No Labels	CEL_223	CEL_235	0.190427785	5	4	0.394118085	0.049389647	0.147742201	0.227929175
0	No Labels	CEL_223	CEL_237	0.085544436	5	2	0.394118085	0.076787631	0.150435257	-0.006540747
0	No Labels	CEL_223	CEL_238	0.139484346	5	3	0.394118085	0.729209286	0.02309366	0.106843353
0	No Labels	CEL_223	CEL_239	0.003907695	5	4	0.394118085	0.135411676	-0.049371269	0.006636761
0	No Labels	CEL_223	CEL_240	0.312497173	5	2	0.394118085	0.898722393	0.0196923	0.417449355
0	No Labels	CEL_223	CEL_241	0.037149177	5	4	0.394118085	0.477975759	-0.131225094	-0.052842409
0	No Labels	CEL_223	CEL_243	0.08724012	5	3	0.394118085	0.059969662	0.175759838	-0.060042045
0	No Labels	CEL_223	CEL_244	-0.028359482	5	2	0.394118085	0.136471544	0.11573075	-0.365406144
0	No Labels	CEL_223	CEL_245	-0.051256707	5	9	0.394118085	0.259072957	0.123905716	-0.418987124
0	No Labels	CEL_223	CEL_246	-0.069541128	5	2	0.394118085	0.311573041	0.060104375	-0.296912779
0	No Labels	CEL_223	CEL_247	0.158920054	5	6	0.394118085	0.104945348	0.090902728	0.22672912
0	No Labels	CEL_223	CEL_248	0.214623902	5	6	0.394118085	0.593723464	-0.043778384	0.324297256
0	No Labels	CEL_223	CEL_249	0.060197616	5	5	0.394118085	0.347512656	-0.047127092	-0.020320828
0	No Labels	CEL_223	CEL_250	0.087130858	5	7	0.394118085	0.647032935	0.284587228	-0.499057391
0	No Labels	CEL_223	CEL_252	0.037061578	5	6	0.394118085	0.123341547	-0.001950861	0.134205305
0	No Labels	CEL_223	CEL_253	0.174675274	5	2	0.394118085	1.206923532	-0.126229541	0.128601076
0	No Labels	CEL_229	CEL_230	0.141218344	4	4	0.132349623	1.039431571	0.319950402	-0.252633659
0	No Labels	CEL_229	CEL_232	0.099341811	4	3	0.132349623	1.356612813	0.135565326	-0.199309543
0	No Labels	CEL_229	CEL_233	0.008159322	4	3	0.132349623	0.16773509	-0.011532799	0.003180329
0	No Labels	CEL_229	CEL_234	0.061794836	4	5	0.132349623	0.195700289	0.162498287	-0.152260941
0	No Labels	CEL_229	CEL_235	-0.049985822	4	4	0.132349623	0.049389647	-0.006165448	-0.148259544
0	No Labels	CEL_229	CEL_237	0.000741	4	2	0.132349623	0.076787631	-0.082609102	0.076886824
0	No Labels	CEL_229	CEL_238	0.134462726	4	3	0.132349623	0.729209286	0.132692489	0.075486588
0	No Labels	CEL_229	CEL_239	-0.00537562	4	4	0.132349623	0.135411676	0.108144867	-0.188607708
