"cond_numeric"	"Condition"	"pair"	"participant_a"	"participant_b"	"rank_r"	"z_transformed_rank_r"	"pp_a_n_clusters"	"pp_a_a_dist"	"pp_a_b_dist"	"pp_a_ab_dist"	"pp_b_n_clusters"	"pp_b_a_dist"	"pp_b_b_dist"	"pp_b_ab_dist"	"cat_diff_a"	"cat_diff_b"	"cat_diff_pairwise"	"cat_diff_log_ratio_a"	"cat_diff_log_ratio_b"	"window_height_a"	"window_width_a"	"window_height_b"	"window_width_b"
-1	"Baseline"	"A104V8NZIQFN2F, AL5MR5NR0VYFI"	"A104V8NZIQFN2F"	"AL5MR5NR0VYFI"	0.379734704	0.399749616	2	478.3916359	574.2690309	638.3032151	2	203.1745214	373.2274431	390.4491579	111.9728817	102.24817565	9.72470605000007	0.192884403334591	0.303639671581068	789	1600	767	1258
-1	"Baseline"	"A104V8NZIQFN2F, ANCCKNF1DKRZO"	"A104V8NZIQFN2F"	"ANCCKNF1DKRZO"	0.261483436	0.267700054	2	478.3916359	574.2690309	638.3032151	2	215.8481769	285.8499028	389.1618427	111.9728817	138.31280285	26.33992115	0.192884403334591	0.439143981829695	789	1600	876	1821
-1	"Baseline"	"A104V8NZIQFN2F, AT6LDQNLKTUSE"	"A104V8NZIQFN2F"	"AT6LDQNLKTUSE"	0.175338565	0.177169303	2	478.3916359	574.2690309	638.3032151	3	58.19581031	253.1042164	318.4850885	111.9728817	162.835075145	50.862193445	0.192884403334591	0.715965673330746	789	1600	666	1536
-1	"Baseline"	"A104V8NZIQFN2F, AUSX67YB5MXQX"	"A104V8NZIQFN2F"	"AUSX67YB5MXQX"	0.025904577	0.025910373	2	478.3916359	574.2690309	638.3032151	6	534.7392302	534.6107287	526.2685091	111.9728817	-8.40647034999995	120.37935205	0.192884403334591	-0.0158474911726952	789	1600	754	1536
-1	"Baseline"	"A104V8NZIQFN2F, AZCGF2D7QIO10"	"A104V8NZIQFN2F"	"AZCGF2D7QIO10"	-0.080206959	-0.08037962	2	478.3916359	574.2690309	638.3032151	3	334.9729418	281.0478972	459.8053756	111.9728817	151.7949561	39.8220744	0.192884403334591	0.400669691483991	789	1600	657	1366
-1	"Baseline"	"A179D9OFDS2FK4, A1A3SVRW8UFZEY"	"A179D9OFDS2FK4"	"A1A3SVRW8UFZEY"	0.29620807	0.305357827	4	275.2983797	256.3921198	481.131671	6	343.0221843	276.2834427	378.4108069	215.28642125	68.7579934	146.52842785	0.593226605295402	0.200528682823094	821	1440	617	1366
-1	"Baseline"	"A179D9OFDS2FK4, A1AFPXC0FVLK44"	"A179D9OFDS2FK4"	"A1AFPXC0FVLK44"	2.78e-05	2.78e-05	4	275.2983797	256.3921198	481.131671	4	284.9910818	390.5252437	372.6105975	215.28642125	34.85243475	180.4339865	0.593226605295402	0.0982037552200543	821	1440	764	1271
-1	"Baseline"	"A179D9OFDS2FK4, A1C1A02LRDH4CV"	"A179D9OFDS2FK4"	"A1C1A02LRDH4CV"	0.172171679	0.173903826	4	275.2983797	256.3921198	481.131671	6	333.3584481	266.6265964	405.4199945	215.28642125	105.42747225	109.858949	0.593226605295402	0.301166004713746	821	1440	929	1920
-1	"Baseline"	"A179D9OFDS2FK4, A1CE2XPYCDRHVZ"	"A179D9OFDS2FK4"	"A1CE2XPYCDRHVZ"	0.199666644	0.202385332	4	275.2983797	256.3921198	481.131671	2	200.4740878	165.1375373	248.7559846	215.28642125	65.95017205	149.3362492	0.593226605295402	0.308047978608763	821	1440	625	1366
-1	"Baseline"	"A179D9OFDS2FK4, A1GD3MQELM1R9M"	"A179D9OFDS2FK4"	"A1GD3MQELM1R9M"	0.446767137	0.480653891	4	275.2983797	256.3921198	481.131671	2	13.47375637	50.30466834	155.7400908	215.28642125	123.850878445	91.435542805	0.593226605295402	1.58592075126312	821	1440	625	1366
