subjCode,label_cond,block,label,first_stim,second_stim,third_stim,first_stim_cat,isRight,RT
CEL_190,0.5,1,gek,A_9,A_9,B_13,A,1,453.6080197
CEL_190,0.5,1,talp,B_3,A_17,B_3,B,1,419.3974833
CEL_190,0.5,1,talp,B_3,B_3,A_19,B,1,496.0305317
CEL_190,0.5,1,gek,A_3,A_3,B_3,A,1,441.6980144
CEL_190,0.5,1,talp,B_9,A_9,B_9,B,1,575.5921073
CEL_190,0.5,1,gek,A_24,B_9,A_24,A,1,543.3376568
CEL_190,0.5,1,talp,B_6,B_6,A_14,B,1,468.1962398
CEL_190,0.5,1,talp,B_14,B_14,A_6,B,1,988.3479893
CEL_190,0.5,1,talp,B_5,B_5,A_9,B,1,856.6730984
CEL_190,0.5,1,talp,B_3,A_7,B_3,B,1,1056.72649
CEL_190,0.5,1,talp,B_12,B_12,A_14,B,1,580.1636697
CEL_190,0.5,1,talp,B_7,B_7,A_19,B,1,580.8185792
CEL_190,0.5,1,talp,B_7,B_7,A_17,B,1,516.8618378
CEL_190,0.5,1,talp,B_9,A_15,B_9,B,1,564.716001
CEL_190,0.5,1,gek,A_7,A_7,B_14,A,1,425.9565007
CEL_190,0.5,1,talp,B_5,B_5,A_19,B,1,921.214329
CEL_190,0.5,1,talp,B_9,B_9,A_7,B,1,433.0721592
CEL_190,0.5,1,talp,B_6,A_9,B_6,B,0,461.8247966
CEL_190,0.5,1,gek,A_15,A_15,B_6,A,1,460.9938363
CEL_190,0.5,1,talp,B_5,A_7,B_5,B,1,534.7556541
CEL_190,0.5,1,talp,B_7,A_6,B_7,B,1,584.4209013
CEL_190,0.5,1,talp,B_12,A_17,B_12,B,1,439.3728618
CEL_190,0.5,1,gek,A_24,A_24,B_12,A,1,491.5069832
CEL_190,0.5,1,gek,A_14,B_2,A_14,A,1,566.5456504
CEL_190,0.5,1,talp,B_3,A_9,B_3,B,1,410.2447557
CEL_190,0.5,1,gek,A_6,B_3,A_6,A,1,482.3949072
CEL_190,0.5,1,gek,A_6,B_12,A_6,A,1,359.6470787
CEL_190,0.5,1,gek,A_17,B_5,A_17,A,1,476.7148641
CEL_190,0.5,1,gek,A_7,A_7,B_6,A,1,497.4098108
CEL_190,0.5,1,gek,A_6,B_13,A_6,A,1,447.1690371
CEL_190,0.5,1,gek,A_15,B_13,A_15,A,1,401.1643688
CEL_190,0.5,1,gek,A_24,B_3,A_24,A,1,728.6738307
CEL_190,0.5,1,gek,A_19,A_19,B_9,A,1,563.2458158
CEL_190,0.5,1,gek,A_15,A_15,B_2,A,1,476.7824037
CEL_190,0.5,1,talp,B_2,B_2,A_19,B,1,523.8741062
CEL_190,0.5,1,gek,A_24,A_24,B_7,A,1,484.9130757
CEL_190,0.5,1,gek,A_7,A_7,B_13,A,1,513.2291069
CEL_190,0.5,1,gek,A_15,A_15,B_5,A,1,700.6660487
CEL_190,0.5,1,talp,B_14,B_14,A_3,B,1,536.4822336
CEL_190,0.5,1,talp,B_14,A_24,B_14,B,1,708.0297788
CEL_190,0.5,1,talp,B_3,B_3,A_14,B,1,417.1882042
CEL_190,0.5,1,gek,A_17,A_17,B_6,A,1,451.1877996
CEL_190,0.5,1,talp,B_14,B_14,A_15,B,1,494.4607976
CEL_190,0.5,1,talp,B_13,A_19,B_13,B,1,530.7442537
CEL_190,0.5,1,talp,B_13,A_14,B_13,B,1,638.8628902
CEL_190,0.5,1,talp,B_5,A_3,B_5,B,1,486.6908699
CEL_190,0.5,1,gek,A_17,B_14,A_17,A,1,484.6141092
CEL_190,0.5,1,gek,A_3,B_6,A_3,A,1,416.6312431
CEL_190,0.5,2,gek,A_6,B_14,A_6,A,1,397.1894589
CEL_190,0.5,2,gek,A_15,B_9,A_15,A,1,752.9291674
CEL_190,0.5,2,talp,B_9,B_9,A_14,B,1,524.7946926
CEL_190,0.5,2,gek,A_15,A_15,B_13,A,1,536.3714815
CEL_190,0.5,2,gek,A_6,B_12,A_6,A,1,480.5364496
CEL_190,0.5,2,gek,A_9,B_14,A_9,A,1,478.3623806
CEL_190,0.5,2,talp,B_2,A_17,B_2,B,1,1174.81217
CEL_190,0.5,2,gek,A_17,A_17,B_3,A,1,685.7116427
CEL_190,0.5,2,talp,B_5,A_9,B_5,B,1,460.411588
CEL_190,0.5,2,gek,A_3,B_13,A_3,A,1,492.9765282
CEL_190,0.5,2,talp,B_3,A_7,B_3,B,1,663.7094378
CEL_190,0.5,2,talp,B_7,A_19,B_7,B,1,439.802426
CEL_190,0.5,2,gek,A_19,B_5,A_19,A,1,466.8339257
CEL_190,0.5,2,talp,B_6,B_6,A_15,B,1,447.4091064
CEL_190,0.5,2,talp,B_14,A_17,B_14,B,1,407.2973429
CEL_190,0.5,2,talp,B_7,B_7,A_14,B,1,890.5366545
CEL_190,0.5,2,gek,A_19,A_19,B_9,A,1,507.0881305
CEL_190,0.5,2,talp,B_9,A_3,B_9,B,1,338.5110445
CEL_190,0.5,2,talp,B_9,B_9,A_6,B,1,1323.499342
CEL_190,0.5,2,gek,A_15,A_15,B_14,A,1,446.8274983
CEL_190,0.5,2,gek,A_7,B_7,A_7,A,1,380.3397847
CEL_190,0.5,2,talp,B_3,B_3,A_6,B,1,542.6712239
CEL_190,0.5,2,talp,B_3,B_3,A_9,B,1,505.7463023
CEL_190,0.5,2,talp,B_12,B_12,A_9,B,1,528.4146199
CEL_190,0.5,2,talp,B_13,A_17,B_13,B,1,499.5310643
CEL_190,0.5,2,talp,B_14,A_14,B_14,B,1,440.2467146
CEL_190,0.5,2,gek,A_6,A_6,B_5,A,1,436.8841419
CEL_190,0.5,2,talp,B_13,B_13,A_9,B,1,417.7864573
CEL_190,0.5,2,talp,B_13,A_14,B_13,B,0,383.9750763
CEL_190,0.5,2,gek,A_14,A_14,B_3,A,1,561.110158
CEL_190,0.5,2,gek,A_17,B_12,A_17,A,1,857.1279499
CEL_190,0.5,2,gek,A_3,A_3,B_3,A,1,503.8423915
CEL_190,0.5,2,gek,A_24,A_24,B_13,A,1,460.2649854
CEL_190,0.5,2,gek,A_3,B_5,A_3,A,1,460.8878857
CEL_190,0.5,2,gek,A_19,A_19,B_12,A,1,449.4000825
CEL_190,0.5,2,talp,B_13,B_13,A_7,B,1,451.8039778
CEL_190,0.5,2,talp,B_12,A_14,B_12,B,1,538.6220525
CEL_190,0.5,2,talp,B_6,B_6,A_19,B,1,452.4089529
CEL_190,0.5,2,talp,B_5,B_5,A_24,B,1,1058.949533
CEL_190,0.5,2,gek,A_14,B_6,A_14,A,1,760.7618332
CEL_190,0.5,2,gek,A_15,B_5,A_15,A,1,760.512161
CEL_190,0.5,2,gek,A_7,A_7,B_2,A,1,580.4319073
CEL_190,0.5,2,gek,A_15,B_3,A_15,A,1,598.6915894
CEL_190,0.5,2,gek,A_7,A_7,B_14,A,1,709.8024517
CEL_190,0.5,2,talp,B_13,B_13,A_19,B,1,438.8021367
CEL_190,0.5,2,talp,B_7,B_7,A_24,B,1,1359.186466
CEL_190,0.5,2,gek,A_7,B_12,A_7,A,1,586.5520778
CEL_190,0.5,2,gek,A_3,A_3,B_14,A,1,461.3709054
CEL_190,0.5,2,talp,B_6,A_9,B_6,B,1,622.2571265
CEL_190,0.5,2,talp,B_13,B_13,A_6,B,1,421.1688758
CEL_190,0.5,2,talp,B_9,A_7,B_9,B,1,679.1097329
CEL_190,0.5,2,talp,B_5,A_17,B_5,B,1,833.2573647
CEL_190,0.5,2,talp,B_9,A_9,B_9,B,1,441.8932708
CEL_190,0.5,2,gek,A_7,B_6,A_7,A,1,507.162392
CEL_190,0.5,2,talp,B_12,B_12,A_15,B,1,483.005964
CEL_190,0.5,2,gek,A_9,B_2,A_9,A,1,533.3165177
CEL_190,0.5,2,talp,B_7,A_17,B_7,B,1,530.0650172
CEL_190,0.5,2,talp,B_7,A_3,B_7,B,1,442.7139882
CEL_190,0.5,2,gek,A_14,A_14,B_5,A,1,480.4090528
CEL_190,0.5,2,gek,A_15,A_15,B_7,A,1,444.4335258
CEL_190,0.5,2,gek,A_17,B_6,A_17,A,1,489.7138245
CEL_190,0.5,2,gek,A_24,A_24,B_2,A,1,458.5166397
CEL_190,0.5,2,talp,B_12,B_12,A_3,B,1,418.4586516
CEL_190,0.5,2,gek,A_6,A_6,B_7,A,1,445.0349796
CEL_190,0.5,2,gek,A_3,A_3,B_6,A,1,382.6662177
CEL_190,0.5,2,talp,B_6,B_6,A_6,B,1,597.4819596
CEL_190,0.5,2,gek,A_19,B_3,A_19,A,1,563.1392249
CEL_190,0.5,2,gek,A_17,B_9,A_17,A,1,652.8294905
CEL_190,0.5,2,talp,B_2,B_2,A_19,B,1,814.9451873
CEL_190,0.5,2,gek,A_24,A_24,B_14,A,1,480.3652001
CEL_190,0.5,2,gek,A_24,A_24,B_12,A,1,576.2643017
CEL_190,0.5,2,talp,B_5,B_5,A_7,B,1,1072.391502
CEL_190,0.5,2,gek,A_3,A_3,B_2,A,1,633.4782926
CEL_190,0.5,2,gek,A_19,B_14,A_19,A,1,585.0895747
CEL_190,0.5,2,talp,B_6,A_24,B_6,B,1,515.0075414
CEL_190,0.5,2,talp,B_2,B_2,A_15,B,1,545.7533955
CEL_190,0.5,2,talp,B_2,A_14,B_2,B,1,469.0534478
CEL_190,0.5,2,gek,A_24,B_9,A_24,A,1,456.2804728
CEL_190,0.5,2,talp,B_3,A_24,B_3,B,1,432.6435551
CEL_190,0.5,2,gek,A_9,B_7,A_9,A,1,722.6896997
CEL_190,0.5,2,talp,B_2,B_2,A_6,B,1,549.6594856
CEL_190,0.5,3,talp,B_5,B_5,A_17,B,1,774.4429109
CEL_190,0.5,3,talp,B_6,B_6,A_7,B,1,521.508302
CEL_190,0.5,3,gek,A_14,B_7,A_14,A,1,515.2636154
CEL_190,0.5,3,gek,A_6,A_6,B_3,A,0,67.12405756
CEL_190,0.5,3,gek,A_6,B_14,A_6,A,1,576.5242169
CEL_190,0.5,3,talp,B_12,B_12,A_19,B,1,409.9406677
CEL_190,0.5,3,gek,A_17,A_17,B_6,A,1,465.6748704
CEL_190,0.5,3,gek,A_15,B_6,A_15,A,1,595.3543041
CEL_190,0.5,3,talp,B_13,A_24,B_13,B,1,857.712119
CEL_190,0.5,3,gek,A_17,A_17,B_9,A,1,1082.823639
CEL_190,0.5,3,talp,B_7,B_7,A_3,B,1,445.9910963
CEL_190,0.5,3,gek,A_9,A_9,B_7,A,1,490.545745
CEL_190,0.5,3,gek,A_17,B_3,A_17,A,1,454.9319227
CEL_190,0.5,3,gek,A_7,B_13,A_7,A,1,539.3080111
CEL_190,0.5,3,gek,A_7,B_5,A_7,A,1,445.8733022
CEL_190,0.5,3,talp,B_2,B_2,A_3,B,1,536.8919522
CEL_190,0.5,3,talp,B_12,A_14,B_12,B,1,403.7167871
CEL_190,0.5,3,gek,A_6,A_6,B_12,A,1,298.174576
CEL_190,0.5,3,talp,B_13,A_6,B_13,B,1,389.7056942
CEL_190,0.5,3,talp,B_9,A_3,B_9,B,1,395.7247152
CEL_190,0.5,3,gek,A_3,B_6,A_3,A,1,427.5489614
CEL_190,0.5,3,talp,B_13,B_13,A_3,B,1,480.0323037
CEL_190,0.5,3,gek,A_9,B_9,A_9,A,1,414.7017249
CEL_190,0.5,3,gek,A_19,B_2,A_19,A,1,477.1860405
CEL_190,0.5,3,talp,B_14,B_14,A_17,B,1,502.6311611
CEL_190,0.5,3,talp,B_9,A_7,B_9,B,1,589.6976277
CEL_190,0.5,3,talp,B_14,B_14,A_9,B,1,1376.414489
CEL_190,0.5,3,talp,B_5,B_5,A_24,B,1,410.5773318
CEL_190,0.5,3,gek,A_9,B_5,A_9,A,1,479.5825736
CEL_190,0.5,3,gek,A_17,A_17,B_2,A,1,436.3044541
CEL_190,0.5,3,gek,A_24,B_9,A_24,A,1,615.1619541
CEL_190,0.5,3,talp,B_7,A_19,B_7,B,1,642.7113636
CEL_190,0.5,3,gek,A_7,B_12,A_7,A,1,449.5210774
CEL_190,0.5,3,gek,A_15,B_7,A_15,A,1,463.5520164
CEL_190,0.5,3,talp,B_6,A_6,B_6,B,1,435.7650982
CEL_190,0.5,3,talp,B_14,B_14,A_3,B,1,434.7545658
CEL_190,0.5,3,talp,B_6,B_6,A_9,B,1,441.765874
CEL_190,0.5,3,gek,A_7,B_3,A_7,A,1,434.8256264
CEL_190,0.5,3,talp,B_12,B_12,A_24,B,1,496.71585
CEL_190,0.5,3,talp,B_14,A_15,B_14,B,1,512.8603602
CEL_190,0.5,3,talp,B_12,B_12,A_15,B,1,390.3042673
CEL_190,0.5,3,gek,A_14,A_14,B_2,A,1,385.6898124
CEL_190,0.5,3,gek,A_14,B_9,A_14,A,1,411.2645707
CEL_190,0.5,3,gek,A_15,B_13,A_15,A,1,399.0184681
CEL_190,0.5,3,talp,B_3,B_3,A_19,B,1,425.4152242
CEL_190,0.5,3,talp,B_6,B_6,A_24,B,1,389.4957133
CEL_190,0.5,3,gek,A_6,B_2,A_6,A,1,424.3842058
CEL_190,0.5,3,gek,A_17,A_17,B_13,A,1,621.4831426
CEL_190,0.5,3,talp,B_12,A_9,B_12,B,1,735.0708813
CEL_190,0.5,3,gek,A_9,A_9,B_2,A,1,502.4077365
CEL_190,0.5,3,talp,B_9,B_9,A_19,B,1,445.5493685
CEL_190,0.5,3,gek,A_6,A_6,B_5,A,1,443.6774671
CEL_190,0.5,3,gek,A_19,B_14,A_19,A,1,503.3612924
CEL_190,0.5,3,talp,B_7,B_7,A_24,B,1,476.2814587
CEL_190,0.5,3,talp,B_9,B_9,A_6,B,1,407.4231393
CEL_190,0.5,3,gek,A_14,A_14,B_3,A,1,507.5852342
CEL_190,0.5,3,talp,B_14,B_14,A_14,B,1,460.9538248
CEL_190,0.5,3,talp,B_5,B_5,A_14,B,1,346.5648943
CEL_190,0.5,3,gek,A_24,A_24,B_3,A,1,415.701054
CEL_190,0.5,3,talp,B_7,A_6,B_7,B,1,402.8803853
CEL_190,0.5,3,talp,B_7,B_7,A_17,B,1,441.022939
CEL_190,0.5,3,talp,B_2,A_7,B_2,B,1,529.9008097
CEL_190,0.5,3,talp,B_12,A_17,B_12,B,1,1110.932891
CEL_190,0.5,3,gek,A_3,B_3,A_3,A,1,733.7757866
CEL_190,0.5,3,gek,A_19,B_13,A_19,A,0,517.8160338
CEL_190,0.5,3,talp,B_3,B_3,A_15,B,1,459.4423475
CEL_190,0.5,3,gek,A_19,A_19,B_5,A,1,496.9453563
CEL_190,0.5,3,talp,B_14,B_14,A_7,B,1,532.9695374
CEL_190,0.5,3,talp,B_13,A_14,B_13,B,1,628.3798577
CEL_190,0.5,3,gek,A_19,B_6,A_19,A,1,432.7562278
CEL_190,0.5,3,talp,B_9,B_9,A_15,B,1,358.7396161
CEL_190,0.5,3,talp,B_5,A_15,B_5,B,1,446.4027353
CEL_190,0.5,3,gek,A_15,B_2,A_15,A,1,573.8424811
CEL_190,0.5,3,talp,B_12,A_3,B_12,B,1,584.3312753
CEL_190,0.5,3,gek,A_9,B_13,A_9,A,1,415.6668041
CEL_190,0.5,3,gek,A_24,B_2,A_24,A,1,442.8196189
CEL_190,0.5,3,gek,A_14,A_14,B_6,A,1,442.7293527
CEL_190,0.5,3,talp,B_14,A_24,B_14,B,1,469.1984497
CEL_190,0.5,3,gek,A_9,B_3,A_9,A,1,518.6015411
CEL_190,0.5,3,talp,B_5,B_5,A_3,B,1,450.4640703
CEL_190,0.5,3,gek,A_7,A_7,B_7,A,1,490.8712793
CEL_191,-0.5,1,noise,A_14,A_14,B_12,A,1,3357.098913
CEL_191,-0.5,1,noise,B_12,B_12,A_15,B,1,869.966947
CEL_191,-0.5,1,noise,A_17,A_17,B_3,A,1,627.6672496
CEL_191,-0.5,1,noise,B_3,B_3,A_19,B,1,467.4129942
CEL_191,-0.5,1,noise,A_9,A_9,B_12,A,1,797.1868999
CEL_191,-0.5,1,noise,B_13,B_13,A_17,B,1,536.7504479
CEL_191,-0.5,1,noise,B_2,B_2,A_3,B,1,616.1074336
CEL_191,-0.5,1,noise,A_6,A_6,B_5,A,1,653.3514634
CEL_191,-0.5,1,noise,B_3,A_9,B_3,B,1,825.495231
CEL_191,-0.5,1,noise,B_12,A_7,B_12,B,1,616.3654276
CEL_191,-0.5,1,noise,A_9,A_9,B_2,A,1,520.9759749
CEL_191,-0.5,1,noise,A_6,B_14,A_6,A,1,638.8138272
CEL_191,-0.5,1,noise,A_6,B_2,A_6,A,1,443.2012057
CEL_191,-0.5,1,noise,B_12,B_12,A_6,B,1,519.5554043
CEL_191,-0.5,1,noise,A_9,B_7,A_9,A,1,602.7595806
CEL_191,-0.5,1,noise,A_7,A_7,B_14,A,1,530.6894984
CEL_191,-0.5,1,noise,A_14,A_14,B_13,A,1,601.9846369
CEL_191,-0.5,1,noise,A_14,A_14,B_3,A,1,447.3851332
CEL_191,-0.5,1,noise,B_7,A_24,B_7,B,1,644.4106428
CEL_191,-0.5,1,noise,B_14,A_14,B_14,B,1,612.2435979
CEL_191,-0.5,1,noise,B_9,A_9,B_9,B,1,656.4352331
CEL_191,-0.5,1,noise,A_17,A_17,B_9,A,1,1109.283703
CEL_191,-0.5,1,noise,A_19,B_5,A_19,A,1,715.3760861
CEL_191,-0.5,1,noise,B_9,A_15,B_9,B,1,448.2247354
CEL_191,-0.5,1,noise,B_3,B_3,A_3,B,1,443.7146336
CEL_191,-0.5,1,noise,B_14,B_14,A_17,B,1,597.4850981
CEL_191,-0.5,1,noise,B_2,A_7,B_2,B,1,632.6626115
CEL_191,-0.5,1,noise,B_6,B_6,A_3,B,1,615.1042636
CEL_191,-0.5,1,noise,B_7,A_3,B_7,B,1,524.2726058
CEL_191,-0.5,1,noise,B_13,A_19,B_13,B,1,601.8754854
CEL_191,-0.5,1,noise,B_5,B_5,A_3,B,1,605.3872188
CEL_191,-0.5,1,noise,B_14,B_14,A_15,B,1,574.6128964
CEL_191,-0.5,1,noise,B_14,B_14,A_9,B,1,512.78417
CEL_191,-0.5,1,noise,A_24,B_12,A_24,A,1,461.6932631
CEL_191,-0.5,1,noise,B_2,A_14,B_2,B,1,385.0314552
CEL_191,-0.5,1,noise,A_7,B_3,A_7,A,1,418.6958927
CEL_191,-0.5,1,noise,B_7,B_7,A_6,B,1,549.4837225
CEL_191,-0.5,1,noise,A_7,B_13,A_7,A,1,403.797192
CEL_191,-0.5,1,noise,A_9,B_13,A_9,A,1,496.5506848
CEL_191,-0.5,1,noise,B_12,A_19,B_12,B,1,385.3317024
CEL_191,-0.5,1,noise,B_9,A_3,B_9,B,1,327.2570195
CEL_191,-0.5,1,noise,A_24,A_24,B_6,A,1,450.0515028
CEL_191,-0.5,1,noise,B_6,A_14,B_6,B,1,367.1184452
CEL_191,-0.5,1,noise,B_2,A_15,B_2,B,1,426.5442374
CEL_191,-0.5,1,noise,B_6,B_6,A_6,B,1,659.7036971
CEL_191,-0.5,1,noise,B_2,B_2,A_19,B,1,779.7447457
CEL_191,-0.5,1,noise,B_7,A_15,B_7,B,1,538.6645999
CEL_191,-0.5,1,noise,A_24,A_24,B_14,A,1,749.3013986
CEL_191,-0.5,1,noise,A_7,B_9,A_7,A,1,471.0550057
CEL_191,-0.5,1,noise,B_5,A_17,B_5,B,1,546.2703151
CEL_191,-0.5,1,noise,A_15,A_15,B_6,A,1,640.8636989
CEL_191,-0.5,1,noise,B_2,B_2,A_17,B,1,601.1239081
CEL_191,-0.5,1,noise,A_19,B_14,A_19,A,1,393.7498117
CEL_191,-0.5,1,noise,B_13,B_13,A_24,B,1,2388.196209
CEL_191,-0.5,1,noise,B_7,A_14,B_7,B,1,663.1920636
CEL_191,-0.5,1,noise,A_6,B_9,A_6,A,1,442.7533965
CEL_191,-0.5,1,noise,A_14,A_14,B_5,A,1,644.3206971
CEL_191,-0.5,1,noise,A_24,B_5,A_24,A,1,392.3580502
CEL_191,-0.5,1,noise,B_12,A_17,B_12,B,1,604.7303891
CEL_191,-0.5,1,noise,A_9,A_9,B_6,A,1,543.1650993
CEL_191,-0.5,1,noise,A_15,A_15,B_5,A,1,643.2125368
CEL_191,-0.5,1,noise,A_3,A_3,B_13,A,1,576.014901
CEL_191,-0.5,1,noise,B_13,A_6,B_13,B,1,852.0308901
CEL_191,-0.5,1,noise,B_9,A_14,B_9,B,1,686.8974664
CEL_191,-0.5,1,noise,B_5,B_5,A_7,B,1,723.3809568
CEL_191,-0.5,1,noise,A_7,B_7,A_7,A,1,695.2352328
CEL_191,-0.5,1,noise,B_9,A_24,B_9,B,1,452.7854123
CEL_191,-0.5,1,noise,A_9,A_9,B_5,A,1,653.8556088
CEL_191,-0.5,1,noise,A_19,B_9,A_19,A,1,507.4155801
CEL_191,-0.5,1,noise,B_14,A_3,B_14,B,1,452.7610848
CEL_191,-0.5,1,noise,A_15,A_15,B_3,A,1,633.7362016
CEL_191,-0.5,1,noise,B_3,B_3,A_24,B,1,477.72349
CEL_191,-0.5,1,noise,A_19,A_19,B_7,A,1,388.563355
CEL_191,-0.5,1,noise,A_19,B_6,A_19,A,1,444.9681155
CEL_191,-0.5,1,noise,B_3,B_3,A_6,B,1,689.6669054
CEL_191,-0.5,1,noise,A_3,B_12,A_3,A,1,457.0992971
CEL_191,-0.5,1,noise,A_17,A_17,B_7,A,1,455.8717427
CEL_191,-0.5,1,noise,A_15,A_15,B_13,A,1,409.2314006
CEL_191,-0.5,1,noise,A_7,B_6,A_7,A,1,482.2166269
CEL_191,-0.5,1,noise,A_24,B_2,A_24,A,1,506.4111305
CEL_191,-0.5,1,noise,A_17,A_17,B_6,A,1,379.5546745
CEL_191,-0.5,2,noise,B_5,B_5,A_9,B,1,396.418422
CEL_191,-0.5,2,noise,B_12,B_12,A_3,B,1,522.6318124
CEL_191,-0.5,2,noise,A_9,B_2,A_9,A,1,413.8068012
CEL_191,-0.5,2,noise,A_7,A_7,B_7,A,1,389.1676893
CEL_191,-0.5,2,noise,A_6,B_13,A_6,A,1,429.1517106
CEL_191,-0.5,2,noise,B_14,B_14,A_9,B,1,607.4819039
CEL_191,-0.5,2,noise,B_13,A_17,B_13,B,1,817.9253656
CEL_191,-0.5,2,noise,B_2,B_2,A_19,B,1,658.2383136
CEL_191,-0.5,2,noise,B_5,A_14,B_5,B,1,468.2842856
CEL_191,-0.5,2,noise,B_5,A_17,B_5,B,1,588.3422992
CEL_191,-0.5,2,noise,A_19,A_19,B_6,A,1,407.6501438
CEL_191,-0.5,2,noise,A_6,A_6,B_14,A,1,563.151028
CEL_191,-0.5,2,noise,A_17,B_3,A_17,A,1,494.6403732
CEL_191,-0.5,2,noise,A_14,B_13,A_14,A,1,747.8843494
CEL_191,-0.5,2,noise,A_15,A_15,B_7,A,1,525.6112325
CEL_191,-0.5,2,noise,A_17,A_17,B_2,A,1,423.922041
CEL_191,-0.5,2,noise,B_12,B_12,A_24,B,1,453.7021564
CEL_191,-0.5,2,noise,B_13,B_13,A_3,B,1,482.8856201
CEL_191,-0.5,2,noise,B_3,B_3,A_14,B,1,378.8184621
CEL_191,-0.5,2,noise,B_9,A_14,B_9,B,1,640.2407992
CEL_191,-0.5,2,noise,A_17,A_17,B_14,A,1,482.8404873
CEL_191,-0.5,2,noise,B_14,B_14,A_15,B,1,426.4421281
CEL_191,-0.5,2,noise,B_12,B_12,A_17,B,1,484.0798848
CEL_191,-0.5,2,noise,A_9,B_7,A_9,A,1,831.708224
CEL_191,-0.5,2,noise,B_5,A_24,B_5,B,1,1199.464293
CEL_191,-0.5,2,noise,B_14,A_7,B_14,B,1,538.2363163
CEL_191,-0.5,2,noise,A_15,B_5,A_15,A,1,473.121522
CEL_191,-0.5,2,noise,A_6,B_3,A_6,A,1,432.5770186
CEL_191,-0.5,2,noise,B_2,A_15,B_2,B,1,550.9763141
CEL_191,-0.5,2,noise,A_19,B_14,A_19,A,1,480.5239784
CEL_191,-0.5,2,noise,B_2,A_7,B_2,B,1,625.5696844
CEL_191,-0.5,2,noise,B_7,B_7,A_24,B,1,575.8110024
CEL_191,-0.5,2,noise,A_15,B_13,A_15,A,1,570.5480431
CEL_191,-0.5,2,noise,A_19,A_19,B_7,A,1,557.1188866
CEL_191,-0.5,2,noise,B_6,B_6,A_24,B,1,485.9847547
CEL_191,-0.5,2,noise,A_19,A_19,B_9,A,1,468.7711461
CEL_191,-0.5,2,noise,A_15,A_15,B_6,A,1,524.1439291
CEL_191,-0.5,2,noise,A_6,A_6,B_9,A,1,428.7570366
CEL_191,-0.5,2,noise,A_15,B_12,A_15,A,1,457.7167551
CEL_191,-0.5,2,noise,A_24,B_2,A_24,A,1,440.4234439
CEL_191,-0.5,2,noise,A_24,A_24,B_13,A,1,592.8668054
CEL_191,-0.5,2,noise,B_6,B_6,A_3,B,1,531.8635972
CEL_191,-0.5,2,noise,A_14,A_14,B_7,A,1,488.7269861
CEL_191,-0.5,2,noise,A_6,B_6,A_6,A,1,527.6483004
CEL_191,-0.5,2,noise,A_17,B_9,A_17,A,1,428.465432
CEL_191,-0.5,2,noise,A_14,B_2,A_14,A,1,484.6771769
CEL_191,-0.5,2,noise,A_19,A_19,B_13,A,1,466.0807694
CEL_191,-0.5,2,noise,B_9,B_9,A_24,B,1,552.4628228
CEL_191,-0.5,2,noise,B_14,B_14,A_3,B,1,467.0096776
CEL_191,-0.5,2,noise,B_5,A_19,B_5,B,1,402.1586389
CEL_191,-0.5,2,noise,B_7,B_7,A_6,B,1,465.9556136
CEL_191,-0.5,2,noise,B_12,B_12,A_14,B,1,850.2262095
CEL_191,-0.5,2,noise,B_13,A_7,B_13,B,1,596.3084386
CEL_191,-0.5,2,noise,A_19,A_19,B_12,A,1,1141.375527
CEL_191,-0.5,2,noise,A_15,B_3,A_15,A,1,462.5741579
CEL_191,-0.5,2,noise,A_7,B_5,A_7,A,1,656.2057273
CEL_191,-0.5,2,noise,B_12,B_12,A_9,B,1,689.5116605
CEL_191,-0.5,2,noise,B_6,A_7,B_6,B,1,708.7271269
CEL_191,-0.5,2,noise,A_6,B_5,A_6,A,1,555.9742362
CEL_191,-0.5,2,noise,B_5,B_5,A_3,B,1,458.7605768
CEL_191,-0.5,2,noise,A_3,A_3,B_3,A,1,400.6138733
CEL_191,-0.5,2,noise,B_3,A_24,B_3,B,1,484.7898497
CEL_191,-0.5,2,noise,B_2,B_2,A_6,B,1,562.6692888
CEL_191,-0.5,2,noise,A_6,B_12,A_6,A,1,348.5585279
CEL_191,-0.5,2,noise,B_2,B_2,A_3,B,1,562.0124592
CEL_191,-0.5,2,noise,A_9,B_6,A_9,A,1,633.1513929
CEL_191,-0.5,2,noise,B_3,B_3,A_7,B,1,756.0518268
CEL_191,-0.5,2,noise,A_9,B_3,A_9,A,1,381.6951327
CEL_191,-0.5,2,noise,A_24,A_24,B_14,A,1,713.0323695
CEL_191,-0.5,2,noise,A_3,B_9,A_3,A,1,458.2506698
CEL_191,-0.5,2,noise,B_7,B_7,A_17,B,1,519.6680767
CEL_191,-0.5,2,noise,A_17,A_17,B_6,A,1,441.1090817
CEL_191,-0.5,2,noise,B_7,A_3,B_7,B,1,583.7579356
CEL_191,-0.5,2,noise,B_3,A_19,B_3,B,1,487.192783
CEL_191,-0.5,2,noise,A_7,B_12,A_7,A,1,836.8546697
CEL_191,-0.5,2,noise,B_9,B_9,A_15,B,1,527.1591991
CEL_191,-0.5,2,noise,A_14,B_14,A_14,A,1,752.9546125
CEL_191,-0.5,2,noise,A_9,A_9,B_13,A,1,722.1383583
CEL_191,-0.5,2,noise,B_6,A_14,B_6,B,1,534.9067152
CEL_191,-0.5,2,noise,B_9,A_9,B_9,B,1,403.6051366
CEL_191,-0.5,2,noise,B_9,A_7,B_9,B,1,372.0744359
CEL_191,-0.5,3,noise,B_13,A_7,B_13,B,1,833.4469665
